paper_id,title,final_decision,primary_topics,secondary_topics,emergent_topics,application_area,method_family,evaluation_type,llm_confidence,llm_rationale,review_status,review_notes
36cd7ccae10c,AI-Powered Risk Modeling in Quantum Finance : Redefining Enterprise Decision Systems,include,"[""risk_management""]","[""portfolio_optimization"", ""fraud_and_detection"", ""credit_and_lending"", ""quantum_ml_for_finance""]",[],enterprise risk modeling and decision systems,quantum_ml,conceptual_only,0.8500,"This conceptual paper proposes hybrid AI-quantum algorithms for risk management, portfolio optimization, fraud detection, and credit risk analysis using quantum ML techniques.",draft_llm,
e69606eda4d4,Deep Neural Networks and Fan Tokens’ Pricing in Football Clubs,include,"[""forecasting_and_prediction""]","[""quantum_ml_for_finance""]",[],pricing of fan tokens in football clubs,quantum_ml,simulator,0.8500,"The paper applies quantum neural networks alongside classical deep learning for price prediction of fan tokens, fitting forecasting and quantum ML for finance.",draft_llm,
81146d2c9f2a,Quantum-Enhanced Smart Computing Framework for Sustainable Credit Risk Decision Communication,include,"[""credit_and_lending""]","[""quantum_ml_for_finance"", ""risk_management""]",[],credit risk prediction,quantum_ml,simulator,0.8500,"The paper develops a quantum-enhanced SVM for credit risk prediction, fitting both credit and lending and quantum ML in finance.",draft_llm,
a559d0de0c01,Quantum Machine Learning in Finance: Time Series Forecasting,include,"[""forecasting_and_prediction""]","[""quantum_ml_for_finance""]",[],financial time series forecasting,quantum_ml,simulator,0.8500,The paper applies parameterized quantum circuits as QNNs for finance time series forecasting using simulations.,draft_llm,
e9b892fcd6fc,Toward Efficient Credit Card Fraud Detection: Leveraging Quantum Neural Networks and Modified Feature Selection Techniques,include,"[""fraud_and_detection""]","[""quantum_ml_for_finance""]",[],credit card fraud detection,quantum_ml,simulator,0.8500,"The paper applies a quantum neural network for credit card fraud detection, fitting fraud_and_detection and quantum_ml_for_finance, evaluated via simulation.",draft_llm,
51c76454c0ce,Quantum Powered Credit Risk Assessment: A Novel Approach using hybrid Quantum-Classical Deep Neural Network for Row-Type Dependent Predictive Analysis,include,"[""credit_and_lending""]","[""quantum_ml_for_finance"", ""risk_management""]",[],credit risk assessment using row-type dependent predictive analysis,quantum_ml,simulator,0.8500,"The paper develops a hybrid quantum-classical deep learning model for credit risk assessment, fitting the credit_and_lending and quantum_ml_for_finance topics with simulation-based evaluation.",draft_llm,
cf30c27e711a,A Critical Analysis of a Multi-Input Cnn Architecture for Quantum-Enhanced Forecasting,include,"[""forecasting_and_prediction""]","[""quantum_ml_for_finance""]",[],stock market trend classification via time series forecasting,hybrid_unspecified,simulator,0.8500,"The paper presents a hybrid quantum-classical CNN for financial time series forecasting, using a simulated quantum encoding.",draft_llm,
cf9049abcad1,Quantum-Enhanced Graph Analytics: A Hybrid AI Framework for Seller Fraud Detection in Online Marketplaces,include,"[""fraud_and_detection""]","[""quantum_ml_for_finance""]",[],fraud detection in online seller networks,quantum_ml,simulator,0.8500,"This paper integrates quantum neural network modules into a graph-based framework for seller fraud detection, aligning with both fraud detection and quantum ML in finance.",draft_llm,
798667d343b2,Verifying Fairness in Quantum Machine Learning,include,"[""quantum_ml_for_finance""]","[""credit_and_lending"", ""forecasting_and_prediction""]",[],fairness verification in quantum ML for credit scoring and income prediction,quantum_ml,simulator,0.8500,The paper develops and tests a quantum machine learning fairness verification algorithm applied to credit scoring and income prediction using simulations.,draft_llm,
0a96ec74c59f,Parity Quantum Optimization: Benchmarks,include,"[""benchmarking_and_advantage""]","[""optimization_methods"", ""forecasting_and_prediction""]",[],Parity mapping for QAOA applied to financial crash prediction and spin model optimization,qaoa_or_optimization,benchmark_comparison,0.8500,"The paper benchmarks parity transformation for QAOA, aligning with benchmarking_and_advantage and optimization_methods with a focus on financial crash forecasting.",draft_llm,
fea476c8c499,Improved financial forecasting via quantum machine learning,include,"[""quantum_ml_for_finance""]","[""forecasting_and_prediction"", ""credit_and_lending""]",[],"financial forecasting, churn prediction, and credit risk assessment",variational_or_vqe,simulator,0.8500,The paper applies quantum machine learning via variational circuits to forecasting and credit risk tasks using simulation.,draft_llm,
a4c29a22413b,Quantum Circuit Learning to Compute Option Prices and Their Sensitivities,include,"[""derivative_pricing""]","[""quantum_ml_for_finance""]",[],option pricing and Greeks computation,quantum_ml,simulator,0.8500,The paper applies quantum circuit learning—a QML variational approach—to compute option prices and sensitivities.,draft_llm,
9242f9c3e9d3,Deep Learning with Quantum Computing Leveraging risk assessment financial optimization and detection of frauds,include,"[""fraud_and_detection""]","[""risk_management"", ""quantum_ml_for_finance""]",[],financial risk assessment and fraud detection using quantum-inspired neural networks,variational_or_vqe,simulator,0.8500,The paper focuses on quantum-inspired variational ML methods for fraud detection and risk assessment in finance.,draft_llm,
cbc953d2f213,Quantum-Assisted Machine Learning for Enhanced Fraud Detection in Cybersecurity,include,"[""fraud_and_detection""]","[""quantum_ml_for_finance""]",[],fraud detection in financial cybersecurity,quantum_ml,simulator,0.8500,The paper applies quantum machine learning algorithms specifically to improve fraud detection systems for financial institutions.,draft_llm,
64beee021f17,Hybrid Quantum Network for classification of finance and MNIST data,include,"[""quantum_ml_for_finance""]","[""benchmarking_and_advantage""]",[],hybrid quantum-classical classification of financial data,quantum_ml,simulator,0.8500,The paper develops a hybrid quantum-classical machine learning model for classifying finance data and benchmarks its performance against classical networks.,draft_llm,
115e509ec529,Hybrid Quantum Market State Inference for Ultra-Short-Horizon Financial Prediction,include,"[""forecasting_and_prediction""]","[""trading_and_execution""]",[],ultra-short-horizon intraday market prediction,quantum_ml,conceptual_only,0.8500,The paper develops a hybrid quantum-classical model for one-second-horizon financial market state inference aimed at prediction.,draft_llm,
6770775560f2,Encoding of Probability Distributions for Quantum Monte Carlo Using Tensor Networks,include,"[""simulation_and_monte_carlo""]",[],[],Encoding high-dimensional financial probability distributions for quantum Monte Carlo,amplitude_estimation,simulator,0.8500,The paper focuses on enhancing quantum Monte Carlo methods by encoding financial distributions via tensor networks to improve probability loading efficiency.,draft_llm,
7055fc9f6caf,Quantum algorithm for unsupervised anomaly detection,include,"[""fraud_and_detection""]","[""quantum_ml_for_finance""]",[],Unsupervised anomaly detection using Local Outlier Factor,quantum_ml,analytical,0.8500,This work develops a quantum ML algorithm for unsupervised anomaly (fraud) detection demonstrating theoretical speedups.,draft_llm,
5c6681f9692d,"Encoding trade-offs and design toolkits in quantum algorithms for discrete optimization: coloring, routing, scheduling, and other problems",include,"[""optimization_methods""]",[],[],"discrete combinatorial optimization (graph coloring, routing, scheduling, portfolio rebalancing)",qaoa_or_optimization,simulator,0.8500,"The paper focuses on developing and evaluating QAOA-based toolkits and encodings for discrete optimization, aligning with optimization_methods and simulator evaluation.",draft_llm,
dd846d58c0b9,Transfer learning of optimal QAOA parameters in combinatorial optimization,include,"[""optimization_methods""]","[""benchmarking_and_advantage"", ""portfolio_optimization""]",[],transfer learning of QAOA parameters across diverse combinatorial optimization problems including portfolio optimization,qaoa_or_optimization,real_hardware,0.8500,The work centers on QAOA parameter transfer for combinatorial optimization and includes cross-platform real-hardware benchmarking.,draft_llm,
7eefd96d7f06,Quantum algorithms for hedging and the learning of Ising models,include,"[""risk_management""]","[""quantum_ml_for_finance""]",[],hedging strategies and online learning of financial losses,quantum_ml,analytical,0.8500,Presents quantum online learning algorithms for hedging risks with analytical performance guarantees.,draft_llm,
e0a04002122e,QAOA-based MRMR Algorithm for Feature Selection,include,"[""optimization_methods""]","[""quantum_ml_for_finance""]",[],feature selection for classification tasks,qaoa_or_optimization,simulator,0.8500,The paper develops a QAOA-based optimization algorithm for feature selection—a quantum ML task evaluated via numerical simulation.,draft_llm,
629ad7ff1054,Financial Market Modeling with Quantum Neural Networks,include,"[""quantum_ml_for_finance""]","[""forecasting_and_prediction"", ""simulation_and_monte_carlo""]",[],financial market dynamics modeling,quantum_ml,simulator,0.8500,"Uses quantum neural networks to simulate and predict market dynamics, fitting quantum ML for finance with simulation-based evaluation.",draft_llm,
c47a454352d5,Preparing random state for quantum financing with quantum walks,include,"[""derivative_pricing""]","[""simulation_and_monte_carlo""]",[],quantum state preparation for option pricing simulations,quantum_walk_or_search,simulator,0.8500,The paper introduces split-step quantum walks for preparing quantum states to support option pricing simulations.,draft_llm,
176f4217cb91,Explainable hybrid quantum neural networks for analyzing the influence of tweets on stock price prediction,include,"[""forecasting_and_prediction""]","[""quantum_ml_for_finance""]",[],tweet-based stock price prediction,quantum_ml,simulator,0.8500,"The paper employs hybrid quantum neural networks for forecasting stock prices from tweet analysis, fitting quantum ML in forecasting.",draft_llm,
