paper_id,title,human_decision,ai_decision,ai_confidence,discrepancy_type,re_review_decision,notes
047aa83a75f9,"Mapping the quantum computing landscape: growth, collaboration, and thematic convergence",exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
8916537034ac,Towards A High-Performance Quantum Data Center Network Architecture,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
4b22c753a5a4,The cross-sectional stock return predictions via quantum neural network and tensor network,include,include,0.8600,agree_include,include,auto: both agree include
de2bfbd96a31,Research Frontiers and Open Challenges,exclude,exclude,0.4500,agree_exclude,exclude,auto: both agree exclude
74caf4d33a78,Privacy-Preserving and Quantum-Enhanced AI for Sensitive Data Protection,exclude,exclude,0.7500,agree_exclude,exclude,auto: both agree exclude
ee9ac4d0761e,"Fintech frontiers in quantum computing, fractals, and blockchain distributed ledger: Paradigm shifts and open innovation",exclude,exclude,0.8000,agree_exclude,exclude,auto: both agree exclude
10a2f644907f,Quantum-inspired evolutionary algorithms,include,exclude,0.9000,human_only,include,"auto: human include confirmed (AI conf=0.90, reason=EX-PARADIGM)"
2bfa30aefa31,"2025 International Conference on Automation and Computation, AUTOCOM 2025",exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
05a35224ccae,Quantum Cryptography: A Review,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
ebc9393cdd67,Managing a Quantum Computing Team—Insights and Challenges at Itaú Unibanco,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
146a99b9b311,Intermediate Qutrit-based Improved Quantum Arithmetic Operations with Application on Financial Derivative Pricing,include,include,0.9200,agree_include,include,auto: both agree include
3e431dcd42cf,Data Engineering Project (Educating for the Future PhUSE Working Group),exclude,exclude,0.8000,agree_exclude,exclude,auto: both agree exclude
62182387705b,Synergizing AI and Quantum Computing to Revolutionize Financial Crime Detection,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
090ce79070cb,Higher-Order Portfolio Optimization with Quantum Approximate Optimization Algorithm,include,include,0.9200,agree_include,include,auto: both agree include
88ad6c2e706d,Comparing the effects of Boltzmann machines as associative memory in Generative Adversarial Networks between classical and quantum sampling,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
37410eff18d5,Technology and Financial Innovation in Emerging Markets: Impacts on Value Creation,exclude,exclude,0.8000,agree_exclude,exclude,auto: both agree exclude
06db2582a06a,Introduction to Quantum Computing,include,exclude,0.8500,human_only,include,"auto: human include confirmed (AI conf=0.85, reason=EX-NOMETHOD)"
eff6941ff4bf,China’s Digital Silk Road and Africa’s Technological Future,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
b155d83ad4b5,Quantum Portfolio Optimization with Expert Analysis Evaluation,include,include,0.9200,agree_include,include,auto: both agree include
e37b332b43d5,FX Asian Option Pricing Using Quantum Computers,include,exclude,0.8000,human_only,include,"auto: human include confirmed (AI conf=0.80, reason=EX-TOOSHORT)"
50415947436e,Quantum Meta‐Heuristics and Applications,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
1dd5b0ff2bab,Quantum Readiness: A Review on Dynamics in Academia and the Cybersecurity Sector,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
e2db068618bd,Quantum AI in Cloud Environments,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
2a0770a1a995,Improved financial forecasting via quantum machine learning,include,include,0.8000,agree_include,include,auto: both agree include
7600a952f76a,Shallow and Robust QAOA: Improving Feasibility and Hardware Performance via Linear-Chain and Ramp Schedules,include,exclude,0.9500,human_only,include,"auto: human include confirmed (AI conf=0.95, reason=EX-NONFIN)"
cb2b33577b51,Variational quantum classifiers through the lens of the Hessian,include,exclude,0.8700,human_only,include,"auto: human include confirmed (AI conf=0.87, reason=EX-NONFIN)"
dd4a45af4eb4,Wavelet Based Financial Forecast Ensemble Featuring Hybrid Quantum-Classical LSTM Model,exclude,include,0.7000,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.70)
fc798083d58b,Quantum-Resilient Blockchain for Secure Digital Identity Verification in DeFi,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
1a0199482fcc,A study on sustainable technology development of fintech 5.0 in Indian industries,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
13225a1ff601,"QUANTUM COMPUTING IN BIG DATA ANALYTICS: A COMPREHENSIVE REVIEW: ASSESSING THE ADVANCEMENTS, CHALLENGES, AND POTENTIAL IMPLICATIONS OF QUANTUM APPROACHES IN HANDLING MASSIVE DATA SETS",exclude,exclude,0.8600,agree_exclude,exclude,auto: both agree exclude
6eea21331f28,Use of artificial intelligence for forecasting financial indicators,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
7d8848da83bb,Stock Market Data Analysis using Big Data Tools,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
2f8c57b302ad,The Infinity Economy: The Blueprint for a Post-Scarcity Civilization,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
e4fac63c2283,Introduction to Digital Policy Studies,exclude,exclude,0.9300,agree_exclude,exclude,auto: both agree exclude
4786facd9399,Detecting Violations of Differential Privacy for Quantum Algorithms,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
9ff601751964,Industry 6.0 and the Rise of Intelligent Automation in Manufacturing,exclude,exclude,0.8600,agree_exclude,exclude,auto: both agree exclude
f925fb295f0f,"5th International Conference on Computer Vision and Robotics, CVR 2025",exclude,exclude,0.8000,agree_exclude,exclude,auto: both agree exclude
48b7d8d88f11,Human Entanglement Theory: A Quantum Approach to the Study of All-Encompassing Human Communication,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
67a6da948145,"Polystyrene-Based Scintillation Detectors Throw Light on Dark Matter, Astrophysics, and Quantum Technologies",exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
a82fa7ee18e1,Quantum Finance Readiness: India’s State Innovation Clusters Benchmarked to G20 And BRICS,exclude,exclude,0.8900,agree_exclude,exclude,auto: both agree exclude
ab70b7904ad3,"Quantum Computing in the EuroHPC JU Ecosystem, A Practical Guide for European SMEs",exclude,exclude,0.8100,agree_exclude,exclude,auto: both agree exclude
46747251da24,A Comprehensive Analysis of Security Frameworks in Modern Cross-Border Payment Systems,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
699c69e036c4,Quantum Perspectives: Quantum Computing’s Conquest Across The Spectrum Of Domains,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
486389c12914,Quantum-Inspired Optimization for Public-Finance Efficiency,exclude,exclude,0.7200,agree_exclude,exclude,auto: both agree exclude
f90adf90a78a,Exploring Quantum Neural Networks for Demand Forecasting,exclude,include,0.8800,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.88)
c3f7e305babb,Quantum Cryptography for Secure Tourism Transactions,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
b67560fca917,"Towards Equitable Representations of Ageing: Evaluation of Gender, Territories, Aids and Artificial Intelligence",exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
943cde79267f,Adiabatic Quantum Computing and Quantum Annealing,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
74c6ac2ca350,Solving General QUBOs with Warm-Start QAOA via a Reduction to Max-Cut,include,include,0.9300,agree_include,include,auto: both agree include
5d2ca51e65d8,Sturm-Liouville Theory in Quantitative Finance,exclude,exclude,0.6000,agree_exclude,exclude,auto: both agree exclude
f9e7bbf27eba,Strategic Frameworks for Organizational Readiness and Competitive Advantage in the Adoption of Quantum Computing Technologies Across Global Financial and Technology Enterprises,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
76bf72482fcf,A Comparative Analysis of Classical and Quantum Machine Learning Models for Financial Fraud Detection,exclude,include,0.7500,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.75)
16f65dc80e79,"Proceedings of the 2022 IEEE International Conference on Dependable, Autonomic and Secure Computing, International Conference on Pervasive Intelligence and Computing, International Conference on Cloud and Big Data Computing, International Conference on Cyber Science and Technology Congress, DASC/PiCom/CBDCom/CyberSciTech 2022",exclude,exclude,0.7000,agree_exclude,exclude,auto: both agree exclude
e2951318eefb,Recent Advancements in Computer Science: A Comprehensive Review of Emerging Technologies and Innovations,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
c85b1f95ca15,Non‐Differentiable Leaning of Quantum Circuit Born Machine with Genetic Algorithm,exclude,include,0.9300,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.93)
624aec9ce342,Quantum Safe Cryptographic Frameworks for Securing National Digital Currencies and Economic Infrastructure,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
270d264b98f3,Quantum Option Profit and Loss Encoding for Risk Assessment,include,include,0.9000,agree_include,include,auto: both agree include
40f28510e399,Markets for Quantum Enabled Devices,exclude,exclude,0.8200,agree_exclude,exclude,auto: both agree exclude
48cd8220e3b2,Entanglement scaling in matrix product state representation of smooth functions and their shallow quantum circuit approximations,exclude,include,0.9200,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.92)
0dc513bfd116,Financial Portfolio Identification Using Graph Algorithms on a Quantum Annealern (Presentation Slides),exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
ae8a2fcc480d,Improved approximation algorithms for bounded-degree local Hamiltonians,include,exclude,0.9500,human_only,include,"auto: human include confirmed (AI conf=0.95, reason=EX-NONFIN)"
b957e66c3573,The Next Frontier: Integrating Quantum Networking and Storage in Cloud Computing,exclude,exclude,0.7800,agree_exclude,exclude,auto: both agree exclude
3884fb4b9ae7,Securing the Future: Mandating Quantum-Resistant Encryption for U.S. Critical Infrastructure,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
6ce12ea7c2bf,A Collaborative Framework for Quantum Optimisation and Quantum Neural Networks: Credit Feature Selection and Image Classification,exclude,include,0.8000,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.80)
7af07e74f9a4,Observations Outside the Light-Cone: Algorithms for Non-Equilibrium and Thermal States,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
e884248dc62e,Clock Quantum Monte Carlo: an imaginary-time method for real-time quantum dynamics,include,exclude,0.9500,human_only,include,"auto: human include confirmed (AI conf=0.95, reason=EX-NONFIN)"
ce5589aaf638,Recent progress in the JARVIS infrastructure for next-generation data-driven materials design,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
33043e189f4c,The 420° Circle: Ki = 3.15 and the Foundations of Quantum Logic Processors,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
9814aa5b1e99,Photonics: An Overview,exclude,exclude,0.9100,agree_exclude,exclude,auto: both agree exclude
61ddfc094582,Energy gap of quantum spin glasses: a projection quantum Monte Carlo study,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
dfdd17f31cd2,Hybrid Quantum-Classical Neural Networks: A New Frontier in AI and Quantum Computing,exclude,include,0.6500,ai_rescue,exclude,auto: survey/review - excluded per protocol S4
3ba9b4356f7c,PQS-BC: Comparative Analysis of NIST Post-quantum Signatures for Blockchain,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
87f83bea866e,Science-Driver and Culture— Not Money—Ignite Progress,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
aa6714606396,Quantum Computing and Industry Transformation,include,exclude,0.8500,human_only,include,"auto: human include confirmed (AI conf=0.85, reason=EX-NOMETHOD)"
f92a73e662cd,Quantum-resistant cryptography: A new frontier in fintech security,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
61c97a25d8de,Multi-tool Approach for Advanced Quantum Key Distribution Network Modeling,exclude,exclude,0.9300,agree_exclude,exclude,auto: both agree exclude
64f93ddbe2a8,"High-Frequency Trading, Short Squeeze and ARMA-GARCH-Fractal Neural Networks",exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
eb55dd459dd5,A Hybrid Deep Learning and Quantum Optimization Framework for Ransomware Response in Healthcare,exclude,exclude,0.8600,agree_exclude,exclude,auto: both agree exclude
c9ec3028d385,THE EVOLUTION OF SMART CONTRACT PLATFORMS: A LOOK AT CURRENT TRENDS AND FUTURE DIRECTIONS,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
ab88475c4993,OPTIMIZING MACHINE LEARNING WITH QUANTUM ENHANCEMENTS FOR REAL-TIME DYNAMIC SYSTEMS,exclude,exclude,0.8600,agree_exclude,exclude,auto: both agree exclude
